IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
47.236.5.223,2086,2086,false,SIN,Asia Pacific,Singapore,41,1.18
8.218.126.53,2086,2086,false,HKG,Asia Pacific,Hong Kong,54,1.18
147.139.180.33,80,443,false,SIN,Asia Pacific,Singapore,16,1.17
8.217.49.34,2086,2086,false,HKG,Asia Pacific,Hong Kong,46,1.16
8.210.174.156,2083,2083,true,HKG,Asia Pacific,Hong Kong,70,1.16
8.218.158.94,2095,2095,false,HKG,Asia Pacific,Hong Kong,46,1.16
47.243.42.219,8443,8443,true,HKG,Asia Pacific,Hong Kong,61,1.16
47.243.183.127,8880,8880,false,HKG,Asia Pacific,Hong Kong,46,1.16
8.217.251.62,2086,2086,false,HKG,Asia Pacific,Hong Kong,47,1.15
47.76.146.1,8880,8880,false,HKG,Asia Pacific,Hong Kong,48,1.15
47.76.77.103,2082,2082,false,HKG,Asia Pacific,Hong Kong,49,1.14
47.243.173.187,2052,2052,false,HKG,Asia Pacific,Hong Kong,37,1.14
8.218.65.237,2095,2095,false,HKG,Asia Pacific,Hong Kong,56,1.13
8.218.105.223,80,80,false,HKG,Asia Pacific,Hong Kong,36,1.12
47.243.173.187,2095,2095,false,HKG,Asia Pacific,Hong Kong,61,1.12
47.245.107.174,2086,2086,false,SIN,Asia Pacific,Singapore,18,1.11
47.236.7.106,2082,2082,false,SIN,Asia Pacific,Singapore,64,1.11
47.237.81.112,80,80,false,SIN,Asia Pacific,Singapore,36,1.11
8.219.87.34,80,80,false,SIN,Asia Pacific,Singapore,7,1.11
8.222.144.50,2053,2053,true,SIN,Asia Pacific,Singapore,93,1.10
47.242.17.250,8443,8443,true,HKG,Asia Pacific,Hong Kong,67,1.09
8.219.78.1,2082,2082,false,SIN,Asia Pacific,Singapore,25,1.09
47.243.107.148,2086,2086,false,HKG,Asia Pacific,Hong Kong,52,1.09
8.219.40.37,8880,8880,false,SIN,Asia Pacific,Singapore,23,1.08
8.210.245.224,8080,8080,false,HKG,Asia Pacific,Hong Kong,44,1.08
47.242.17.250,2082,2082,false,HKG,Asia Pacific,Hong Kong,44,1.08
47.237.95.140,8880,8880,false,SIN,Asia Pacific,Singapore,12,1.07
47.236.165.25,2086,2086,false,SIN,Asia Pacific,Singapore,37,1.07
47.236.118.216,2082,2082,false,SIN,Asia Pacific,Singapore,19,1.07
8.212.41.98,80,80,false,SIN,Asia Pacific,Singapore,32,1.06
47.236.87.246,2095,2095,false,SIN,Asia Pacific,Singapore,13,1.06
47.237.8.82,80,80,false,SIN,Asia Pacific,Singapore,19,1.05
8.218.2.181,2082,2082,false,HKG,Asia Pacific,Hong Kong,43,1.05
47.242.54.157,2087,2087,true,HKG,Asia Pacific,Hong Kong,54,1.05
47.243.183.127,80,80,false,HKG,Asia Pacific,Hong Kong,52,1.05
47.236.11.84,2052,2052,false,SIN,Asia Pacific,Singapore,24,1.05
8.219.142.229,2052,2052,false,SIN,Asia Pacific,Singapore,20,1.04
8.217.49.34,2096,2096,true,HKG,Asia Pacific,Hong Kong,51,1.04
47.236.9.152,2087,2087,true,SIN,Asia Pacific,Singapore,117,1.03
47.243.162.49,2082,2082,false,HKG,Asia Pacific,Hong Kong,37,1.03
47.76.146.1,80,80,false,HKG,Asia Pacific,Hong Kong,52,1.03
47.243.42.219,2053,2053,true,HKG,Asia Pacific,Hong Kong,79,1.02
47.236.237.90,2095,2095,false,SIN,Asia Pacific,Singapore,14,1.02
47.242.79.71,2083,2083,true,HKG,Asia Pacific,Hong Kong,55,0.99
47.245.126.151,2052,2052,false,SIN,Asia Pacific,Singapore,12,0.99
8.218.22.210,2082,2082,false,HKG,Asia Pacific,Hong Kong,53,0.98
8.218.136.25,8080,8080,false,HKG,Asia Pacific,Hong Kong,44,0.97
47.90.141.204,80,80,false,LAX,North America,Los Angeles,336,0.96
47.76.178.146,2096,2096,true,HKG,Asia Pacific,Hong Kong,55,0.96
47.243.42.219,2087,2087,true,HKG,Asia Pacific,Hong Kong,109,0.95
47.245.115.6,8443,8443,true,SIN,Asia Pacific,Singapore,20,0.95
47.243.70.197,8080,8080,false,HKG,Asia Pacific,Hong Kong,41,0.95
8.218.142.253,8080,8080,false,HKG,Asia Pacific,Hong Kong,43,0.94
8.219.77.141,80,80,false,SJC,North America,San Jose,15,0.94
47.242.232.14,2095,2095,false,HKG,Asia Pacific,Hong Kong,45,0.93
8.210.101.157,2096,2096,true,HKG,Asia Pacific,Hong Kong,50,0.93
47.236.168.17,8080,8080,false,SIN,Asia Pacific,Singapore,7,0.92
8.217.193.25,2086,2086,false,HKG,Asia Pacific,Hong Kong,38,0.89
47.236.167.231,2095,2095,false,SIN,Asia Pacific,Singapore,17,0.87
47.243.107.148,8080,8080,false,HKG,Asia Pacific,Hong Kong,61,0.87
8.219.153.237,8443,8443,true,NRT,Asia Pacific,Tokyo,201,0.84
47.76.94.15,2053,2053,true,HKG,Asia Pacific,Hong Kong,47,0.83
8.218.158.94,8880,8880,false,HKG,Asia Pacific,Hong Kong,40,0.83
8.218.105.223,80,80,false,HKG,Asia Pacific,Hong Kong,37,0.82
8.218.188.129,8880,8880,false,HKG,Asia Pacific,Hong Kong,47,0.82
47.242.54.157,8443,8443,true,HKG,Asia Pacific,Hong Kong,44,0.82
47.236.174.206,2086,2086,false,SIN,Asia Pacific,Singapore,14,0.81
47.76.32.108,2086,2086,false,HKG,Asia Pacific,Hong Kong,63,0.81
8.218.158.94,80,80,false,HKG,Asia Pacific,Hong Kong,51,0.80
47.242.232.14,2086,2086,false,HKG,Asia Pacific,Hong Kong,78,0.79
8.218.243.95,2096,2096,true,HKG,Asia Pacific,Hong Kong,127,0.78
47.243.173.187,2086,2086,false,HKG,Asia Pacific,Hong Kong,46,0.77
8.218.209.144,443,443,true,HKG,Asia Pacific,Hong Kong,64,0.76
8.219.156.148,8443,8443,true,SIN,Asia Pacific,Singapore,102,0.76
47.243.161.235,2086,2086,false,HKG,Asia Pacific,Hong Kong,40,0.76
8.218.2.181,8080,8080,false,HKG,Asia Pacific,Hong Kong,56,0.76
8.218.8.142,2095,2095,false,HKG,Asia Pacific,Hong Kong,62,0.75
47.243.183.127,8080,8080,false,HKG,Asia Pacific,Hong Kong,70,0.75
47.76.178.146,8443,8443,true,HKG,Asia Pacific,Hong Kong,79,0.75
8.210.245.224,2095,2095,false,HKG,Asia Pacific,Hong Kong,59,0.75
47.242.232.14,2082,2082,false,HKG,Asia Pacific,Hong Kong,54,0.74
8.218.146.204,2095,2095,false,HKG,Asia Pacific,Hong Kong,46,0.73
47.236.83.239,2082,2082,false,SIN,Asia Pacific,Singapore,43,0.72
8.218.119.115,2096,2096,true,HKG,Asia Pacific,Hong Kong,180,0.71
8.218.122.55,80,80,false,HKG,Asia Pacific,Hong Kong,48,0.70
47.243.27.217,2087,2087,true,HKG,Asia Pacific,Hong Kong,65,0.70
8.218.65.237,2086,2086,false,HKG,Asia Pacific,Hong Kong,48,0.69
47.76.146.1,2083,2083,true,HKG,Asia Pacific,Hong Kong,78,0.69
47.243.70.197,2083,2083,true,HKG,Asia Pacific,Hong Kong,62,0.69
8.218.188.129,2052,2052,false,HKG,Asia Pacific,Hong Kong,49,0.68
47.236.166.131,2086,2086,false,SIN,Asia Pacific,Singapore,50,0.68
47.243.42.219,2083,2083,true,HKG,Asia Pacific,Hong Kong,59,0.67
47.76.33.40,2086,2086,false,HKG,Asia Pacific,Hong Kong,42,0.66
8.219.153.237,2083,2083,true,NRT,Asia Pacific,Tokyo,119,0.66
47.237.0.31,8080,8080,false,SIN,Asia Pacific,Singapore,19,0.65
47.236.104.11,2095,2095,false,SIN,Asia Pacific,Singapore,9,0.64
47.243.162.49,2052,2052,false,HKG,Asia Pacific,Hong Kong,45,0.64
47.242.54.157,8880,8880,false,HKG,Asia Pacific,Hong Kong,42,0.64
8.218.156.91,2082,2082,false,HKG,Asia Pacific,Hong Kong,43,0.63
8.218.18.132,2082,2082,false,HKG,Asia Pacific,Hong Kong,52,0.63
47.88.15.127,443,443,true,SJC,North America,San Jose,244,0.63
47.76.94.15,8080,8080,false,HKG,Asia Pacific,Hong Kong,71,0.63
47.243.173.187,8880,8880,false,HKG,Asia Pacific,Hong Kong,43,0.62
47.236.10.182,2082,2082,false,SIN,Asia Pacific,Singapore,12,0.62
47.76.77.103,2096,2096,true,HKG,Asia Pacific,Hong Kong,74,0.61
8.218.142.253,2095,2095,false,HKG,Asia Pacific,Hong Kong,41,0.61
47.243.183.127,2095,2095,false,HKG,Asia Pacific,Hong Kong,43,0.60
47.245.107.174,2095,2095,false,SIN,Asia Pacific,Singapore,11,0.59
47.76.32.108,2087,2087,true,HKG,Asia Pacific,Hong Kong,118,0.59
8.210.245.224,8880,8880,false,HKG,Asia Pacific,Hong Kong,35,0.59
47.88.85.197,2095,2095,false,SJC,North America,San Jose,174,0.59
47.76.32.108,8443,8443,true,HKG,Asia Pacific,Hong Kong,83,0.58
8.218.243.95,2095,2095,false,HKG,Asia Pacific,Hong Kong,40,0.57
47.76.178.146,2087,2087,true,HKG,Asia Pacific,Hong Kong,42,0.57
47.76.33.40,8880,8880,false,HKG,Asia Pacific,Hong Kong,40,0.57
47.237.86.185,2086,2086,false,SIN,Asia Pacific,Singapore,16,0.57
8.218.65.237,80,80,false,HKG,Asia Pacific,Hong Kong,45,0.56
8.218.122.55,8080,8080,false,HKG,Asia Pacific,Hong Kong,56,0.56
8.210.245.224,2082,2082,false,HKG,Asia Pacific,Hong Kong,42,0.56
47.243.173.187,8080,8080,false,HKG,Asia Pacific,Hong Kong,53,0.56
47.76.178.146,2052,2052,false,HKG,Asia Pacific,Hong Kong,48,0.56
47.76.178.146,2095,2095,false,HKG,Asia Pacific,Hong Kong,48,0.54
47.242.59.216,8443,8443,true,HKG,Asia Pacific,Hong Kong,76,0.54
47.237.95.146,2052,2052,false,SIN,Asia Pacific,Singapore,32,0.54
8.218.148.106,443,443,true,HKG,Asia Pacific,Hong Kong,108,0.54
8.210.245.224,2086,2086,false,HKG,Asia Pacific,Hong Kong,43,0.53
8.218.65.237,8880,8880,false,HKG,Asia Pacific,Hong Kong,39,0.53
8.218.122.55,2052,2052,false,HKG,Asia Pacific,Hong Kong,74,0.52
47.242.54.157,2083,2083,true,HKG,Asia Pacific,Hong Kong,54,0.51
47.242.54.157,2082,2082,false,HKG,Asia Pacific,Hong Kong,62,0.51
47.242.59.216,2095,2095,false,HKG,Asia Pacific,Hong Kong,55,0.50
47.242.54.157,8080,8080,false,HKG,Asia Pacific,Hong Kong,35,0.48
8.218.142.253,80,80,false,HKG,Asia Pacific,Hong Kong,44,0.48
8.218.142.253,8443,8443,true,HKG,Asia Pacific,Hong Kong,80,0.48
47.76.178.146,2095,2095,false,HKG,Asia Pacific,Hong Kong,40,0.47
47.76.178.146,8443,8443,true,HKG,Asia Pacific,Hong Kong,49,0.46
47.242.59.216,2052,2052,false,HKG,Asia Pacific,Hong Kong,50,0.45
47.242.79.71,8880,8880,false,HKG,Asia Pacific,Hong Kong,38,0.45
47.57.13.107,80,80,false,HKG,Asia Pacific,Hong Kong,46,0.44
47.76.77.103,2086,2086,false,HKG,Asia Pacific,Hong Kong,44,0.43
47.76.146.1,443,443,true,HKG,Asia Pacific,Hong Kong,52,0.43
47.57.13.107,443,443,true,HKG,Asia Pacific,Hong Kong,76,0.43
47.76.178.146,2087,2087,true,HKG,Asia Pacific,Hong Kong,88,0.43
8.218.142.253,2096,2096,true,HKG,Asia Pacific,Hong Kong,90,0.42
8.218.148.106,443,443,true,HKG,Asia Pacific,Hong Kong,85,0.41
8.218.148.106,80,80,false,HKG,Asia Pacific,Hong Kong,39,0.41
47.76.146.1,2052,2052,false,HKG,Asia Pacific,Hong Kong,39,0.40
47.243.42.219,2096,2096,true,HKG,Asia Pacific,Hong Kong,69,0.40
47.76.178.146,2052,2052,false,HKG,Asia Pacific,Hong Kong,62,0.40
47.76.94.15,2083,2083,true,HKG,Asia Pacific,Hong Kong,58,0.39
8.218.142.253,2087,2087,true,HKG,Asia Pacific,Hong Kong,123,0.39
47.76.178.146,80,80,false,HKG,Asia Pacific,Hong Kong,50,0.39
47.76.178.146,80,80,false,HKG,Asia Pacific,Hong Kong,52,0.38
47.76.94.15,2095,2095,false,HKG,Asia Pacific,Hong Kong,55,0.37
47.57.233.126,80,80,false,SJC,North America,San Jose,78,0.35
47.237.82.15,2053,2053,true,SIN,Asia Pacific,Singapore,43,0.35
47.57.245.232,80,80,false,SJC,North America,San Jose,38,0.34
47.76.178.146,8080,8080,false,HKG,Asia Pacific,Hong Kong,45,0.34
47.57.233.126,443,443,true,SJC,North America,San Jose,89,0.34
47.76.94.15,2096,2096,true,HKG,Asia Pacific,Hong Kong,80,0.33
47.243.70.197,2096,2096,true,HKG,Asia Pacific,Hong Kong,73,0.32
47.243.183.127,2082,2082,false,HKG,Asia Pacific,Hong Kong,88,0.32
47.76.178.146,2086,2086,false,HKG,Asia Pacific,Hong Kong,50,0.31
47.243.162.49,80,80,false,HKG,Asia Pacific,Hong Kong,44,0.31
8.211.12.145,443,443,true,FRA,Europe,Frankfurt,303,0.30
47.243.161.235,8080,8080,false,HKG,Asia Pacific,Hong Kong,52,0.29
47.57.245.232,443,443,true,SJC,North America,San Jose,111,0.29
47.242.54.157,2053,2053,true,HKG,Asia Pacific,Hong Kong,72,0.28
47.242.59.216,80,80,false,HKG,Asia Pacific,Hong Kong,39,0.25
47.76.32.108,2083,2083,true,HKG,Asia Pacific,Hong Kong,53,0.25
8.212.19.60,80,80,false,SJC,North America,San Jose,35,0.25
47.254.155.204,443,443,true,FRA,Europe,Frankfurt,271,0.25
8.218.142.253,8443,8443,true,HKG,Asia Pacific,Hong Kong,89,0.24
47.251.74.226,80,80,false,LAX,North America,Los Angeles,358,0.24
8.212.19.60,443,443,true,SJC,North America,San Jose,38,0.24
47.57.14.118,443,443,true,SJC,North America,San Jose,95,0.23
47.57.14.118,80,80,false,SJC,North America,San Jose,38,0.22
47.243.27.217,2096,2096,true,HKG,Asia Pacific,Hong Kong,72,0.21
47.76.77.103,2083,2083,true,HKG,Asia Pacific,Hong Kong,48,0.21
47.237.14.220,8080,8080,false,SIN,Asia Pacific,Singapore,12,0.21
8.218.142.253,2052,2052,false,HKG,Asia Pacific,Hong Kong,47,0.20
8.219.201.8,2053,2053,true,SIN,Asia Pacific,Singapore,120,0.20
8.218.142.253,2096,2096,true,HKG,Asia Pacific,Hong Kong,60,0.20
47.76.178.146,443,443,true,HKG,Asia Pacific,Hong Kong,33,0.20
8.218.142.253,2053,2053,true,HKG,Asia Pacific,Hong Kong,62,0.17
8.218.142.253,2086,2086,false,HKG,Asia Pacific,Hong Kong,43,0.16
8.218.142.253,2053,2053,true,HKG,Asia Pacific,Hong Kong,49,0.16
47.76.94.15,8443,8443,true,HKG,Asia Pacific,Hong Kong,57,0.16
47.90.141.204,443,443,true,LAX,North America,Los Angeles,261,0.16
47.76.77.103,2052,2052,false,HKG,Asia Pacific,Hong Kong,40,0.15
47.251.22.102,443,80,false,SJC,North America,San Jose,408,0.14
47.236.11.84,2095,2095,false,SIN,Asia Pacific,Singapore,30,0.14
47.242.54.157,2052,2052,false,HKG,Asia Pacific,Hong Kong,39,0.14
47.236.7.106,2053,2053,true,SIN,Asia Pacific,Singapore,27,0.14
8.218.63.172,443,443,true,HKG,Asia Pacific,Hong Kong,123,0.14
47.242.79.71,2082,2082,false,HKG,Asia Pacific,Hong Kong,46,0.13
47.242.17.250,8080,8080,false,HKG,Asia Pacific,Hong Kong,45,0.13
47.76.146.1,80,80,false,HKG,Asia Pacific,Hong Kong,61,0.12
8.218.142.253,2082,2082,false,HKG,Asia Pacific,Hong Kong,38,0.10
8.211.11.142,443,443,true,FRA,Europe,Frankfurt,309,0.09
8.218.243.95,8080,8080,false,HKG,Asia Pacific,Hong Kong,38,0.09
47.243.27.217,2083,2083,true,HKG,Asia Pacific,Hong Kong,57,0.09
8.218.142.253,2087,2087,true,HKG,Asia Pacific,Hong Kong,45,0.09
8.212.12.98,80,80,false,HKG,Asia Pacific,Hong Kong,39,0.08
47.57.245.232,80,80,false,SJC,North America,San Jose,39,0.08
47.57.13.107,443,443,true,HKG,Asia Pacific,Hong Kong,70,0.07
47.237.95.156,2096,2096,true,SIN,Asia Pacific,Singapore,98,0.07
47.254.65.110,443,443,true,SJC,North America,San Jose,175,0.06
47.76.146.1,8080,8080,false,HKG,Asia Pacific,Hong Kong,39,0.06
47.236.7.106,8880,8880,false,SIN,Asia Pacific,Singapore,28,0.06
8.218.142.253,8880,8880,false,HKG,Asia Pacific,Hong Kong,40,0.06
47.89.244.253,443,443,true,SJC,North America,San Jose,276,0.05
8.218.142.253,2083,2083,true,HKG,Asia Pacific,Hong Kong,44,0.05
8.218.142.253,2083,2083,true,HKG,Asia Pacific,Hong Kong,61,0.05
149.129.8.215,80,80,false,SJC,North America,San Jose,109,0.05
47.76.77.103,2087,2087,true,HKG,Asia Pacific,Hong Kong,46,0.05
8.222.144.117,2053,2053,true,SIN,Asia Pacific,Singapore,96,0.05
149.129.8.215,443,443,true,SJC,North America,San Jose,129,0.05
47.236.5.223,2095,2095,false,SIN,Asia Pacific,Singapore,27,0.04
47.76.94.15,8880,8880,false,HKG,Asia Pacific,Hong Kong,43,0.04
8.218.142.253,8080,8080,false,HKG,Asia Pacific,Hong Kong,52,0.04
47.236.10.100,2052,2052,false,SIN,Asia Pacific,Singapore,40,0.04
47.237.82.15,2096,2096,true,SIN,Asia Pacific,Singapore,109,0.03
47.57.14.118,80,80,false,SJC,North America,San Jose,45,0.03
47.236.10.100,2095,2095,false,SIN,Asia Pacific,Singapore,25,0.03
8.212.41.98,8080,8080,false,SJC,North America,San Jose,37,0.02
47.242.79.71,2052,2052,false,HKG,Asia Pacific,Hong Kong,42,0.02
47.236.254.120,2086,2086,false,SIN,Asia Pacific,Singapore,37,0.02
47.76.146.1,2053,2053,true,HKG,Asia Pacific,Hong Kong,76,0.02
47.76.77.103,80,80,false,HKG,Asia Pacific,Hong Kong,41,0.02
8.218.142.253,80,80,false,HKG,Asia Pacific,Hong Kong,60,0.02
47.236.10.182,2052,2052,false,SIN,Asia Pacific,Singapore,30,0.02
47.89.191.155,443,443,true,IAD,North America,Ashburn,329,0.02
47.243.183.127,2052,2052,false,HKG,Asia Pacific,Hong Kong,60,0.02
47.57.13.107,80,80,false,HKG,Asia Pacific,Hong Kong,47,0.02
47.76.94.15,8080,8080,false,HKG,Asia Pacific,Hong Kong,38,0.01
47.242.68.32,443,443,true,HKG,Asia Pacific,Hong Kong,44,0.01
47.57.14.118,443,443,true,SJC,North America,San Jose,53,0.01
8.210.92.27,443,443,true,HKG,Asia Pacific,Hong Kong,68,0.01
47.76.146.1,2095,2095,false,HKG,Asia Pacific,Hong Kong,42,0.01
47.89.244.253,443,443,true,SJC,North America,San Jose,189,0.01
47.242.68.32,80,80,false,HKG,Asia Pacific,Hong Kong,44,0.01
47.76.94.15,2087,2087,true,HKG,Asia Pacific,Hong Kong,71,0.01
47.76.146.1,8880,8880,false,HKG,Asia Pacific,Hong Kong,38,0.01
8.218.142.253,2082,2082,false,HKG,Asia Pacific,Hong Kong,45,0.01
47.76.146.1,2086,2086,false,HKG,Asia Pacific,Hong Kong,45,0.00
47.254.65.110,443,443,true,SJC,North America,San Jose,362,0.00
47.242.68.32,80,80,false,HKG,Asia Pacific,Hong Kong,35,0.00
8.219.82.35,80,80,false,SIN,Asia Pacific,Singapore,2,0.00
8.219.60.54,8080,8080,false,SIN,Asia Pacific,Singapore,2,0.00
8.219.167.65,2096,2096,true,SIN,Asia Pacific,Singapore,2,0.00
8.219.170.180,2095,2095,false,SIN,Asia Pacific,Singapore,2,0.00
8.219.82.35,2082,2082,false,SIN,Asia Pacific,Singapore,2,0.00
8.219.60.54,80,80,false,SIN,Asia Pacific,Singapore,2,0.00
8.219.84.214,8080,8080,false,SIN,Asia Pacific,Singapore,2,0.00
8.219.93.5,8080,8080,false,SIN,Asia Pacific,Singapore,2,0.00
8.219.170.223,8880,8880,false,SIN,Asia Pacific,Singapore,2,0.00
8.222.253.235,8880,8880,false,SIN,Asia Pacific,Singapore,3,0.00
8.219.99.8,8880,8880,false,SIN,Asia Pacific,Singapore,3,0.00
8.219.99.8,80,80,false,SIN,Asia Pacific,Singapore,3,0.00
8.222.224.17,2052,2052,false,SIN,Asia Pacific,Singapore,3,0.00
8.219.140.63,2052,2052,false,SIN,Asia Pacific,Singapore,3,0.00
8.219.113.232,2086,2086,false,SIN,Asia Pacific,Singapore,3,0.00
8.219.137.50,2086,2086,false,SIN,Asia Pacific,Singapore,3,0.00
8.222.253.235,80,80,false,SIN,Asia Pacific,Singapore,3,0.00
8.222.221.86,8880,8880,false,SIN,Asia Pacific,Singapore,3,0.00
8.222.212.219,2086,2086,false,SIN,Asia Pacific,Singapore,3,0.00
8.222.253.235,2082,2082,false,SIN,Asia Pacific,Singapore,3,0.00
8.219.101.138,2082,2082,false,SIN,Asia Pacific,Singapore,3,0.00
8.219.113.232,2082,2082,false,SIN,Asia Pacific,Singapore,3,0.00
8.219.61.52,2095,2095,false,SIN,Asia Pacific,Singapore,3,0.00
8.219.139.13,80,80,false,SIN,Asia Pacific,Singapore,3,0.00
8.219.113.232,2052,2052,false,SIN,Asia Pacific,Singapore,3,0.00
8.219.139.13,2052,2052,false,SIN,Asia Pacific,Singapore,3,0.00
8.219.170.232,2095,2095,false,SIN,Asia Pacific,Singapore,3,0.00
8.219.73.21,2052,2052,false,SIN,Asia Pacific,Singapore,3,0.00
8.219.110.88,2095,2095,false,SIN,Asia Pacific,Singapore,3,0.00
8.219.87.30,2082,2082,false,SIN,Asia Pacific,Singapore,3,0.00
8.222.223.34,8080,8080,false,SIN,Asia Pacific,Singapore,3,0.00
8.219.110.88,8880,8880,false,SIN,Asia Pacific,Singapore,3,0.00
8.219.159.232,8080,8080,false,SIN,Asia Pacific,Singapore,3,0.00
8.219.99.8,2086,2086,false,SIN,Asia Pacific,Singapore,3,0.00
8.219.60.54,2086,2086,false,SIN,Asia Pacific,Singapore,3,0.00
8.219.139.13,8880,8880,false,SIN,Asia Pacific,Singapore,3,0.00
8.222.187.4,2086,2086,false,SIN,Asia Pacific,Singapore,3,0.00
8.219.73.21,2086,2086,false,SIN,Asia Pacific,Singapore,3,0.00
8.219.67.133,2082,2082,false,SIN,Asia Pacific,Singapore,3,0.00
8.219.86.200,2052,2052,false,SIN,Asia Pacific,Singapore,3,0.00
8.222.214.13,8880,8880,false,SIN,Asia Pacific,Singapore,4,0.00
8.219.124.227,2052,2052,false,SIN,Asia Pacific,Singapore,4,0.00
8.219.107.199,2086,2086,false,SIN,Asia Pacific,Singapore,4,0.00
8.222.197.251,80,80,false,SIN,Asia Pacific,Singapore,4,0.00
8.219.101.72,2086,2086,false,SIN,Asia Pacific,Singapore,4,0.00
8.222.249.190,8080,8080,false,SIN,Asia Pacific,Singapore,4,0.00
8.222.193.208,2082,2082,false,SIN,Asia Pacific,Singapore,4,0.00
8.219.104.242,2086,2086,false,SIN,Asia Pacific,Singapore,4,0.00
8.219.113.232,8880,8880,false,SIN,Asia Pacific,Singapore,4,0.00
8.219.87.30,2052,2052,false,SIN,Asia Pacific,Singapore,4,0.00
8.219.159.232,2052,2052,false,SIN,Asia Pacific,Singapore,4,0.00
8.222.253.235,2095,2095,false,SIN,Asia Pacific,Singapore,4,0.00
8.219.142.191,2095,2095,false,SIN,Asia Pacific,Singapore,4,0.00
8.219.191.110,2052,2052,false,SIN,Asia Pacific,Singapore,4,0.00
8.219.159.232,2095,2095,false,SIN,Asia Pacific,Singapore,4,0.00
8.219.101.138,2053,2053,true,SIN,Asia Pacific,Singapore,4,0.00
8.219.72.51,8880,8880,false,SIN,Asia Pacific,Singapore,4,0.00
8.219.141.174,8080,8080,false,SIN,Asia Pacific,Singapore,4,0.00
8.219.114.201,80,80,false,SIN,Asia Pacific,Singapore,4,0.00
8.219.111.175,8080,8080,false,SIN,Asia Pacific,Singapore,4,0.00
8.219.102.252,2083,2083,true,SIN,Asia Pacific,Singapore,4,0.00
8.219.61.52,2052,2052,false,SIN,Asia Pacific,Singapore,4,0.00
8.219.145.245,8080,8080,false,SIN,Asia Pacific,Singapore,4,0.00
8.222.249.98,8880,8880,false,SIN,Asia Pacific,Singapore,4,0.00
8.219.104.37,2082,2082,false,SIN,Asia Pacific,Singapore,4,0.00
8.219.106.15,2053,2053,true,SIN,Asia Pacific,Singapore,4,0.00
8.219.98.13,2082,2082,false,SIN,Asia Pacific,Singapore,4,0.00
8.222.249.190,2086,2086,false,SIN,Asia Pacific,Singapore,4,0.00
8.219.100.155,8880,8880,false,SIN,Asia Pacific,Singapore,4,0.00
8.219.106.156,8443,8443,true,SIN,Asia Pacific,Singapore,4,0.00
8.219.140.229,2052,2052,false,SIN,Asia Pacific,Singapore,4,0.00
8.222.162.45,80,80,false,SIN,Asia Pacific,Singapore,4,0.00
8.219.104.37,80,80,false,SIN,Asia Pacific,Singapore,4,0.00
8.219.197.111,8880,8880,false,SIN,Asia Pacific,Singapore,4,0.00
8.222.221.90,80,80,false,SIN,Asia Pacific,Singapore,4,0.00
8.219.103.126,2082,2082,false,SIN,Asia Pacific,Singapore,4,0.00
8.219.72.50,2095,2095,false,SIN,Asia Pacific,Singapore,4,0.00
8.219.72.50,2052,2052,false,SIN,Asia Pacific,Singapore,4,0.00
8.219.98.13,2086,2086,false,SIN,Asia Pacific,Singapore,4,0.00
8.219.103.126,80,80,false,SIN,Asia Pacific,Singapore,4,0.00
8.219.122.96,8880,8880,false,SIN,Asia Pacific,Singapore,4,0.00
8.222.213.221,2082,2082,false,SIN,Asia Pacific,Singapore,4,0.00
8.219.106.15,2082,2082,false,SIN,Asia Pacific,Singapore,5,0.00
8.219.126.240,2052,2052,false,SIN,Asia Pacific,Singapore,5,0.00
8.222.244.192,2095,2095,false,SIN,Asia Pacific,Singapore,5,0.00
8.222.244.192,2086,2086,false,SIN,Asia Pacific,Singapore,5,0.00
47.236.116.26,2052,2052,false,SIN,Asia Pacific,Singapore,5,0.00
8.222.254.91,2052,2052,false,SIN,Asia Pacific,Singapore,5,0.00
8.222.211.16,8080,8080,false,SIN,Asia Pacific,Singapore,5,0.00
8.219.103.57,8080,8080,false,SIN,Asia Pacific,Singapore,5,0.00
8.222.212.172,2052,2052,false,SIN,Asia Pacific,Singapore,5,0.00
8.222.193.65,80,80,false,SIN,Asia Pacific,Singapore,5,0.00
8.219.77.222,80,80,false,SIN,Asia Pacific,Singapore,5,0.00
8.222.223.34,8880,8880,false,SIN,Asia Pacific,Singapore,5,0.00
8.219.72.51,2086,2086,false,SIN,Asia Pacific,Singapore,5,0.00
8.219.107.199,2082,2082,false,SIN,Asia Pacific,Singapore,5,0.00
8.219.58.64,2095,2095,false,SIN,Asia Pacific,Singapore,5,0.00
8.219.101.72,8880,8880,false,SIN,Asia Pacific,Singapore,5,0.00
8.222.219.34,8880,8880,false,SIN,Asia Pacific,Singapore,5,0.00
8.219.97.50,2082,2082,false,SIN,Asia Pacific,Singapore,5,0.00
8.222.224.17,2095,2095,false,SIN,Asia Pacific,Singapore,5,0.00
8.222.221.109,8080,8080,false,SIN,Asia Pacific,Singapore,5,0.00
8.222.208.83,8880,8880,false,SIN,Asia Pacific,Singapore,5,0.00
8.219.111.147,80,80,false,SIN,Asia Pacific,Singapore,5,0.00
8.222.214.13,80,80,false,SIN,Asia Pacific,Singapore,5,0.00
47.236.149.107,80,80,false,SIN,Asia Pacific,Singapore,5,0.00
8.222.236.229,8880,8880,false,SIN,Asia Pacific,Singapore,5,0.00
8.219.111.175,2052,2052,false,SIN,Asia Pacific,Singapore,5,0.00
