IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
47.243.70.197,2096,2096,true,HKG,Asia Pacific,Hong Kong,74,5.99
8.218.143.10,2087,2087,true,HKG,Asia Pacific,Hong Kong,66,5.99
47.237.95.156,2083,2083,true,SIN,Asia Pacific,Singapore,142,5.98
47.243.27.217,2052,2052,false,HKG,Asia Pacific,Hong Kong,42,5.98
8.219.201.8,8080,8080,false,SIN,Asia Pacific,Singapore,13,5.98
8.222.164.209,2087,2087,true,SIN,Asia Pacific,Singapore,83,5.97
8.219.174.142,8443,8443,true,SIN,Asia Pacific,Singapore,51,5.97
47.236.93.176,2082,2082,false,SIN,Asia Pacific,Singapore,16,5.97
8.222.209.223,2096,2096,true,SIN,Asia Pacific,Singapore,52,5.97
8.222.128.131,2053,2053,true,SIN,Asia Pacific,Singapore,56,5.97
8.218.136.25,2096,2096,true,HKG,Asia Pacific,Hong Kong,68,5.97
47.238.6.102,2096,2096,true,HKG,Asia Pacific,Hong Kong,76,5.96
8.219.122.55,2053,2053,true,SIN,Asia Pacific,Singapore,67,5.96
8.219.142.191,8080,8080,false,SIN,Asia Pacific,Singapore,7,5.96
8.222.150.197,8080,8080,false,SIN,Asia Pacific,Singapore,9,5.96
8.219.40.255,8443,8443,true,SIN,Asia Pacific,Singapore,50,5.95
8.218.243.95,2053,2053,true,HKG,Asia Pacific,Hong Kong,50,5.95
47.243.139.85,8443,8443,true,HKG,Asia Pacific,Hong Kong,78,5.95
8.222.221.90,2095,2095,false,SIN,Asia Pacific,Singapore,26,5.95
8.219.50.180,2096,2096,true,SIN,Asia Pacific,Singapore,128,5.95
47.236.11.84,443,443,true,SIN,Asia Pacific,Singapore,55,5.95
47.238.6.102,2053,2053,true,HKG,Asia Pacific,Hong Kong,89,5.95
47.236.5.223,2053,2053,true,SIN,Asia Pacific,Singapore,74,5.95
47.76.178.146,2086,2086,false,HKG,Asia Pacific,Hong Kong,41,5.95
47.243.86.79,2086,2086,false,HKG,Asia Pacific,Hong Kong,41,5.95
8.210.250.120,2053,2053,true,HKG,Asia Pacific,Hong Kong,35,5.94
8.217.250.5,2087,2087,true,HKG,Asia Pacific,Hong Kong,110,5.94
8.222.215.228,80,80,false,SIN,Asia Pacific,Singapore,12,5.94
8.218.52.115,2095,2095,false,HKG,Asia Pacific,Hong Kong,43,5.94
8.222.254.91,2087,2087,true,SIN,Asia Pacific,Singapore,102,5.94
47.242.174.27,2083,2083,true,HKG,Asia Pacific,Hong Kong,63,5.94
47.236.121.7,2082,2082,false,SIN,Asia Pacific,Singapore,21,5.94
8.222.226.15,2083,2083,true,SIN,Asia Pacific,Singapore,35,5.94
47.243.27.217,8880,8880,false,HKG,Asia Pacific,Hong Kong,35,5.94
8.219.4.122,2052,2052,false,SIN,Asia Pacific,Singapore,16,5.93
8.219.167.65,2052,2052,false,SIN,Asia Pacific,Singapore,6,5.93
47.245.115.6,8080,8080,false,SIN,Asia Pacific,Singapore,7,5.93
8.218.119.115,2087,2087,true,HKG,Asia Pacific,Hong Kong,84,5.93
8.222.140.87,2087,2087,true,SIN,Asia Pacific,Singapore,90,5.93
8.218.22.210,2086,2086,false,HKG,Asia Pacific,Hong Kong,37,5.92
8.217.85.14,8080,8080,false,HKG,Asia Pacific,Hong Kong,43,5.92
8.210.174.156,2083,2083,true,HKG,Asia Pacific,Hong Kong,81,5.92
8.219.111.175,2082,2082,false,SIN,Asia Pacific,Singapore,16,5.92
8.219.97.50,80,80,false,SIN,Asia Pacific,Singapore,22,5.92
47.236.237.90,2052,2052,false,SIN,Asia Pacific,Singapore,30,5.92
47.237.95.140,8880,8880,false,SIN,Asia Pacific,Singapore,42,5.91
47.243.139.85,80,80,false,HKG,Asia Pacific,Hong Kong,34,5.91
8.219.200.145,80,80,false,SIN,Asia Pacific,Singapore,23,5.90
47.91.88.43,443,443,true,FRA,Europe,Frankfurt,256,5.90
8.210.156.6,2096,2096,true,HKG,Asia Pacific,Hong Kong,69,5.90
47.236.9.152,2052,2052,false,SIN,Asia Pacific,Singapore,28,5.89
47.236.169.141,2096,2096,true,SIN,Asia Pacific,Singapore,80,5.88
8.219.122.55,2086,2086,false,SIN,Asia Pacific,Singapore,24,5.88
8.219.228.157,8080,8080,false,SIN,Asia Pacific,Singapore,16,5.88
8.219.215.214,2087,2087,true,SIN,Asia Pacific,Singapore,134,5.88
47.236.104.98,8443,8443,true,SIN,Asia Pacific,Singapore,79,5.88
8.217.207.60,2053,2053,true,HKG,Asia Pacific,Hong Kong,113,5.87
47.237.84.173,8880,8880,false,SIN,Asia Pacific,Singapore,28,5.87
47.236.116.26,80,80,false,SIN,Asia Pacific,Singapore,37,5.87
47.245.107.174,8880,8880,false,SIN,Asia Pacific,Singapore,31,5.86
8.222.244.123,8880,8880,false,SIN,Asia Pacific,Singapore,4,5.86
8.210.192.93,80,80,false,HKG,Asia Pacific,Hong Kong,72,5.86
47.243.91.58,80,80,false,HKG,Asia Pacific,Hong Kong,38,5.86
8.222.160.176,8880,8880,false,SIN,Asia Pacific,Singapore,12,5.86
8.219.97.50,2082,2082,false,SIN,Asia Pacific,Singapore,8,5.86
47.236.75.113,8880,8880,false,SIN,Asia Pacific,Singapore,16,5.85
47.237.95.156,2086,2086,false,SIN,Asia Pacific,Singapore,10,5.85
8.219.6.150,2096,2096,true,SIN,Asia Pacific,Singapore,68,5.85
47.237.95.146,80,80,false,SIN,Asia Pacific,Singapore,28,5.85
47.242.174.27,2053,2053,true,HKG,Asia Pacific,Hong Kong,39,5.85
47.236.121.7,2096,2096,true,SIN,Asia Pacific,Singapore,29,5.85
8.219.196.24,2083,2083,true,SIN,Asia Pacific,Singapore,205,5.85
47.236.87.246,80,80,false,SIN,Asia Pacific,Singapore,15,5.85
8.219.132.64,2095,2095,false,SIN,Asia Pacific,Singapore,22,5.84
47.236.97.90,2053,2053,true,SIN,Asia Pacific,Singapore,46,5.84
8.222.165.117,8080,8080,false,SIN,Asia Pacific,Singapore,33,5.84
8.219.200.145,8443,8443,true,SIN,Asia Pacific,Singapore,104,5.84
47.243.90.180,2082,2082,false,HKG,Asia Pacific,Hong Kong,38,5.83
47.236.125.62,80,80,false,NRT,Asia Pacific,Tokyo,81,5.83
47.236.104.98,2083,2083,true,SIN,Asia Pacific,Singapore,74,5.83
47.237.8.82,8443,8443,true,SIN,Asia Pacific,Singapore,69,5.83
47.236.87.246,2087,2087,true,SIN,Asia Pacific,Singapore,62,5.83
47.238.6.102,2087,2087,true,HKG,Asia Pacific,Hong Kong,54,5.82
8.219.82.35,2096,2096,true,SIN,Asia Pacific,Singapore,109,5.82
8.222.252.150,443,443,true,SIN,Asia Pacific,Singapore,54,5.82
8.219.12.152,2087,2087,true,SIN,Asia Pacific,Singapore,136,5.82
47.237.14.220,2095,2095,false,SIN,Asia Pacific,Singapore,15,5.81
8.210.66.190,2096,2096,true,HKG,Asia Pacific,Hong Kong,46,5.81
47.236.164.215,443,443,true,SIN,Asia Pacific,Singapore,85,5.81
8.219.186.189,2087,2087,true,SIN,Asia Pacific,Singapore,85,5.81
47.243.42.219,2053,2053,true,HKG,Asia Pacific,Hong Kong,82,5.80
8.222.253.235,2087,2087,true,SIN,Asia Pacific,Singapore,40,5.80
47.236.11.84,2086,2086,false,SIN,Asia Pacific,Singapore,40,5.80
8.217.250.222,2082,2082,false,HKG,Asia Pacific,Hong Kong,52,5.80
47.237.94.140,2053,2053,true,SIN,Asia Pacific,Singapore,132,5.80
8.218.222.36,2052,2052,false,HKG,Asia Pacific,Hong Kong,41,5.80
47.242.174.27,2087,2087,true,HKG,Asia Pacific,Hong Kong,49,5.79
8.222.193.208,8443,8443,true,SIN,Asia Pacific,Singapore,41,5.79
8.222.222.64,2087,2087,true,SIN,Asia Pacific,Singapore,116,5.79
8.210.192.93,2082,2082,false,HKG,Asia Pacific,Hong Kong,50,5.79
8.222.252.150,8443,8443,true,SIN,Asia Pacific,Singapore,67,5.79
8.222.249.190,8880,8880,false,SIN,Asia Pacific,Singapore,4,5.79
8.219.6.150,8443,8443,true,SIN,Asia Pacific,Singapore,81,5.78
47.236.116.26,8080,8080,false,SIN,Asia Pacific,Singapore,15,5.78
8.219.60.54,80,80,false,SIN,Asia Pacific,Singapore,17,5.78
8.222.183.242,2095,2095,false,SIN,Asia Pacific,Singapore,61,5.77
47.243.70.197,8080,8080,false,HKG,Asia Pacific,Hong Kong,51,5.77
47.243.60.150,8443,8443,true,HKG,Asia Pacific,Hong Kong,54,5.77
47.236.172.71,2087,2087,true,SIN,Asia Pacific,Singapore,76,5.77
47.236.117.48,8080,8080,false,SIN,Asia Pacific,Singapore,21,5.77
8.219.106.156,2087,2087,true,SIN,Asia Pacific,Singapore,73,5.77
8.222.222.64,2096,2096,true,SIN,Asia Pacific,Singapore,64,5.77
8.219.210.57,8880,8880,false,SIN,Asia Pacific,Singapore,4,5.77
47.243.162.49,80,80,false,HKG,Asia Pacific,Hong Kong,41,5.77
47.237.10.1,8880,8880,false,SIN,Asia Pacific,Singapore,32,5.77
8.219.6.150,2087,2087,true,SIN,Asia Pacific,Singapore,50,5.76
8.218.119.115,2096,2096,true,HKG,Asia Pacific,Hong Kong,100,5.76
47.243.70.197,2095,2095,false,HKG,Asia Pacific,Hong Kong,44,5.76
47.237.100.206,2095,2095,false,SIN,Asia Pacific,Singapore,21,5.76
8.219.193.22,2096,2096,true,SIN,Asia Pacific,Singapore,165,5.76
8.219.40.255,2083,2083,true,SIN,Asia Pacific,Singapore,61,5.75
47.236.164.215,2087,2087,true,SIN,Asia Pacific,Singapore,73,5.75
47.236.17.193,2096,2096,true,SIN,Asia Pacific,Singapore,33,5.75
47.243.86.79,2053,2053,true,HKG,Asia Pacific,Hong Kong,103,5.74
8.210.117.18,2052,2052,false,HKG,Asia Pacific,Hong Kong,42,5.74
8.222.152.165,2095,2095,false,SIN,Asia Pacific,Singapore,12,5.74
8.222.184.198,2052,2052,false,SIN,Asia Pacific,Singapore,18,5.74
47.238.6.102,2083,2083,true,HKG,Asia Pacific,Hong Kong,109,5.74
47.237.95.140,2086,2086,false,SIN,Asia Pacific,Singapore,38,5.74
47.237.0.31,2082,2082,false,SIN,Asia Pacific,Singapore,18,5.74
47.243.91.58,8443,8443,true,HKG,Asia Pacific,Hong Kong,73,5.74
47.236.10.182,2083,2083,true,SIN,Asia Pacific,Singapore,75,5.74
8.222.140.87,2086,2086,false,SIN,Asia Pacific,Singapore,18,5.73
8.222.223.34,8080,8080,false,SIN,Asia Pacific,Singapore,6,5.73
8.222.146.222,2053,2053,true,SIN,Asia Pacific,Singapore,72,5.73
47.236.164.215,2083,2083,true,SIN,Asia Pacific,Singapore,34,5.73
47.242.54.157,8880,8880,false,HKG,Asia Pacific,Hong Kong,41,5.72
47.236.93.176,8880,8880,false,SIN,Asia Pacific,Singapore,27,5.72
47.237.11.182,2096,2096,true,SIN,Asia Pacific,Singapore,93,5.72
47.237.14.220,2095,2095,false,SIN,Asia Pacific,Singapore,20,5.72
8.219.3.53,2083,2083,true,SIN,Asia Pacific,Singapore,87,5.72
8.222.208.83,8443,8443,true,SIN,Asia Pacific,Singapore,38,5.72
47.237.11.182,2095,2095,false,SIN,Asia Pacific,Singapore,17,5.71
47.237.95.146,8880,8880,false,SIN,Asia Pacific,Singapore,29,5.71
8.219.60.54,2095,2095,false,SIN,Asia Pacific,Singapore,10,5.71
8.218.22.210,2083,2083,true,HKG,Asia Pacific,Hong Kong,44,5.70
47.236.172.95,2052,2052,false,SIN,Asia Pacific,Singapore,17,5.70
8.219.201.8,80,80,false,SIN,Asia Pacific,Singapore,23,5.70
47.236.116.26,8880,8880,false,SIN,Asia Pacific,Singapore,34,5.69
47.76.77.103,80,80,false,HKG,Asia Pacific,Hong Kong,47,5.68
8.222.198.105,2052,2052,false,SIN,Asia Pacific,Singapore,15,5.67
47.245.86.230,2095,2095,false,SIN,Asia Pacific,Singapore,14,5.67
47.236.116.26,8443,8443,true,SIN,Asia Pacific,Singapore,99,5.67
47.242.79.71,2053,2053,true,HKG,Asia Pacific,Hong Kong,85,5.66
8.222.244.123,2082,2082,false,SIN,Asia Pacific,Singapore,3,5.66
47.236.170.54,2095,2095,false,SIN,Asia Pacific,Singapore,18,5.66
8.217.167.88,2082,2082,false,HKG,Asia Pacific,Hong Kong,38,5.66
47.236.144.156,2095,2095,false,SIN,Asia Pacific,Singapore,7,5.66
8.218.222.36,8880,8880,false,HKG,Asia Pacific,Hong Kong,37,5.66
47.242.176.237,2053,2053,true,HKG,Asia Pacific,Hong Kong,93,5.66
8.222.221.109,8080,8080,false,SIN,Asia Pacific,Singapore,9,5.66
8.222.253.235,2053,2053,true,SIN,Asia Pacific,Singapore,65,5.65
47.243.86.79,2083,2083,true,HKG,Asia Pacific,Hong Kong,75,5.65
8.217.167.88,2083,2083,true,HKG,Asia Pacific,Hong Kong,77,5.65
47.236.121.7,2086,2086,false,SIN,Asia Pacific,Singapore,18,5.64
8.219.42.72,80,80,false,SIN,Asia Pacific,Singapore,30,5.64
8.222.210.182,8443,8443,true,SIN,Asia Pacific,Singapore,66,5.64
47.242.171.94,2082,2082,false,HKG,Asia Pacific,Hong Kong,43,5.64
47.236.10.100,8443,8443,true,SIN,Asia Pacific,Singapore,69,5.64
8.217.207.60,2087,2087,true,HKG,Asia Pacific,Hong Kong,48,5.63
47.245.108.213,2053,2053,true,SIN,Asia Pacific,Singapore,47,5.63
8.219.11.158,2082,2082,false,SIN,Asia Pacific,Singapore,11,5.63
8.219.178.101,2083,2083,true,SIN,Asia Pacific,Singapore,57,5.63
8.222.222.64,2053,2053,true,SIN,Asia Pacific,Singapore,86,5.63
8.218.2.181,2053,2053,true,HKG,Asia Pacific,Hong Kong,84,5.63
47.243.173.187,2096,2096,true,HKG,Asia Pacific,Hong Kong,95,5.63
47.245.102.52,8880,8880,false,SIN,Asia Pacific,Singapore,20,5.63
47.236.87.246,8880,8880,false,SIN,Asia Pacific,Singapore,3,5.62
8.219.199.220,8080,8080,false,SIN,Asia Pacific,Singapore,19,5.62
8.222.144.50,8080,8080,false,SIN,Asia Pacific,Singapore,17,5.62
47.236.7.106,2082,2082,false,SIN,Asia Pacific,Singapore,39,5.61
8.222.202.163,2052,2052,false,SIN,Asia Pacific,Singapore,30,5.61
47.237.0.31,2052,2052,false,SIN,Asia Pacific,Singapore,38,5.61
8.210.66.190,8880,8880,false,HKG,Asia Pacific,Hong Kong,64,5.61
8.218.65.237,8443,8443,true,HKG,Asia Pacific,Hong Kong,84,5.61
47.236.121.23,8443,8443,true,SIN,Asia Pacific,Singapore,44,5.60
8.222.193.208,2096,2096,true,SIN,Asia Pacific,Singapore,51,5.60
8.219.106.156,2053,2053,true,SIN,Asia Pacific,Singapore,91,5.60
47.236.169.164,2087,2087,true,SIN,Asia Pacific,Singapore,51,5.60
47.236.10.100,2083,2083,true,SIN,Asia Pacific,Singapore,101,5.59
8.222.198.105,8880,8880,false,SIN,Asia Pacific,Singapore,13,5.59
47.243.70.197,80,80,false,HKG,Asia Pacific,Hong Kong,53,5.59
47.236.9.152,2083,2083,true,SIN,Asia Pacific,Singapore,50,5.59
8.219.229.190,2052,2052,false,SIN,Asia Pacific,Singapore,24,5.59
8.222.140.87,2083,2083,true,SIN,Asia Pacific,Singapore,65,5.59
8.222.197.251,2095,2095,false,SIN,Asia Pacific,Singapore,5,5.59
47.243.60.150,8880,8880,false,HKG,Asia Pacific,Hong Kong,35,5.58
8.210.250.120,2087,2087,true,HKG,Asia Pacific,Hong Kong,42,5.58
47.243.203.119,2053,2053,true,HKG,Asia Pacific,Hong Kong,50,5.58
47.242.171.94,8080,8080,false,HKG,Asia Pacific,Hong Kong,46,5.58
47.236.7.106,2095,2095,false,SIN,Asia Pacific,Singapore,27,5.58
8.222.144.117,8880,8880,false,SIN,Asia Pacific,Singapore,18,5.58
8.211.11.142,443,443,true,FRA,Europe,Frankfurt,204,5.58
47.243.173.187,2096,2096,true,HKG,Asia Pacific,Hong Kong,75,5.58
47.236.123.133,2083,2083,true,SIN,Asia Pacific,Singapore,82,5.57
8.222.224.17,2096,2096,true,SIN,Asia Pacific,Singapore,40,5.57
47.238.6.102,2096,2096,true,HKG,Asia Pacific,Hong Kong,95,5.57
47.236.5.223,2083,2083,true,SIN,Asia Pacific,Singapore,48,5.57
8.219.66.156,2086,2086,false,NRT,Asia Pacific,Tokyo,77,5.57
47.243.139.85,2083,2083,true,HKG,Asia Pacific,Hong Kong,89,5.56
47.243.234.9,2082,2082,false,HKG,Asia Pacific,Hong Kong,50,5.56
8.222.209.223,2083,2083,true,SIN,Asia Pacific,Singapore,63,5.56
8.210.34.188,2096,2096,true,HKG,Asia Pacific,Hong Kong,91,5.56
47.243.169.63,2087,2087,true,HKG,Asia Pacific,Hong Kong,134,5.56
47.237.8.82,2086,2086,false,SIN,Asia Pacific,Singapore,42,5.56
8.222.249.98,2083,2083,true,SIN,Asia Pacific,Singapore,66,5.56
47.243.183.127,2095,2095,false,HKG,Asia Pacific,Hong Kong,46,5.56
8.222.180.86,2082,2082,false,SIN,Asia Pacific,Singapore,7,5.56
47.245.102.52,80,80,false,SIN,Asia Pacific,Singapore,26,5.55
47.236.5.223,8080,8080,false,SIN,Asia Pacific,Singapore,15,5.55
8.219.202.130,2052,2052,false,SIN,Asia Pacific,Singapore,10,5.55
8.219.4.122,8080,8080,false,SIN,Asia Pacific,Singapore,30,5.55
8.219.175.127,2096,2096,true,SIN,Asia Pacific,Singapore,62,5.54
8.219.5.10,2082,2082,false,SIN,Asia Pacific,Singapore,9,5.54
8.219.97.179,2086,2086,false,SIN,Asia Pacific,Singapore,3,5.54
47.236.130.95,8443,8443,true,SIN,Asia Pacific,Singapore,43,5.54
8.222.140.87,2053,2053,true,SIN,Asia Pacific,Singapore,49,5.54
47.91.88.43,443,443,true,FRA,Europe,Frankfurt,260,5.53
8.222.221.109,2082,2082,false,SIN,Asia Pacific,Singapore,16,5.53
47.243.67.28,2095,2095,false,HKG,Asia Pacific,Hong Kong,50,5.53
8.222.202.163,2082,2082,false,SIN,Asia Pacific,Singapore,5,5.53
47.245.84.124,8880,8880,false,SIN,Asia Pacific,Singapore,44,5.53
8.219.141.174,2083,2083,true,SIN,Asia Pacific,Singapore,73,5.52
8.217.49.34,2053,2053,true,HKG,Asia Pacific,Hong Kong,76,5.52
8.222.136.247,2096,2096,true,SIN,Asia Pacific,Singapore,93,5.52
8.217.221.165,2086,2086,false,HKG,Asia Pacific,Hong Kong,55,5.52
47.76.32.108,2095,2095,false,HKG,Asia Pacific,Hong Kong,50,5.52
8.218.126.53,8080,8080,false,HKG,Asia Pacific,Hong Kong,45,5.52
47.242.155.183,2082,2082,false,HKG,Asia Pacific,Hong Kong,61,5.52
8.222.136.247,2053,2053,true,SIN,Asia Pacific,Singapore,60,5.51
8.219.201.245,8080,8080,false,SIN,Asia Pacific,Singapore,22,5.51
47.237.95.13,2082,2082,false,SIN,Asia Pacific,Singapore,32,5.51
8.218.3.12,2086,2086,false,HKG,Asia Pacific,Hong Kong,40,5.51
47.242.176.237,2096,2096,true,HKG,Asia Pacific,Hong Kong,59,5.50
8.222.187.4,8880,8880,false,SIN,Asia Pacific,Singapore,6,5.50
8.210.34.188,2053,2053,true,HKG,Asia Pacific,Hong Kong,42,5.50
8.222.212.172,2095,2095,false,SIN,Asia Pacific,Singapore,10,5.49
8.210.250.120,8443,8443,true,HKG,Asia Pacific,Hong Kong,48,5.49
47.237.100.206,2083,2083,true,SIN,Asia Pacific,Singapore,111,5.49
8.210.39.96,2095,2095,false,HKG,Asia Pacific,Hong Kong,40,5.49
8.219.142.191,8080,8080,false,SIN,Asia Pacific,Singapore,15,5.49
47.236.164.215,8443,8443,true,SIN,Asia Pacific,Singapore,9,5.49
8.218.8.142,80,80,false,HKG,Asia Pacific,Hong Kong,43,5.49
8.218.211.17,2082,2082,false,HKG,Asia Pacific,Hong Kong,55,5.49
8.222.180.86,2052,2052,false,SIN,Asia Pacific,Singapore,23,5.48
8.210.117.18,8880,8880,false,HKG,Asia Pacific,Hong Kong,46,5.48
8.210.250.120,2086,2086,false,HKG,Asia Pacific,Hong Kong,38,5.48
47.236.10.182,2083,2083,true,SIN,Asia Pacific,Singapore,49,5.48
8.219.97.179,443,443,true,SIN,Asia Pacific,Singapore,132,5.48
8.222.214.13,8443,8443,true,SIN,Asia Pacific,Singapore,72,5.48
8.222.137.192,8443,8443,true,SIN,Asia Pacific,Singapore,48,5.48
47.76.178.146,2053,2053,true,HKG,Asia Pacific,Hong Kong,44,5.47
47.237.95.156,8080,8080,false,SIN,Asia Pacific,Singapore,57,5.47
47.237.11.182,8080,8080,false,SIN,Asia Pacific,Singapore,14,5.47
47.243.107.148,8880,8880,false,HKG,Asia Pacific,Hong Kong,49,5.47
47.237.14.220,2053,2053,true,SIN,Asia Pacific,Singapore,97,5.47
47.236.9.152,2086,2086,false,SIN,Asia Pacific,Singapore,33,5.46
8.217.207.60,2083,2083,true,HKG,Asia Pacific,Hong Kong,70,5.46
47.242.202.230,2095,2095,false,HKG,Asia Pacific,Hong Kong,41,5.46
47.237.95.146,2082,2082,false,SIN,Asia Pacific,Singapore,61,5.46
47.245.118.70,8080,8080,false,SIN,Asia Pacific,Singapore,22,5.45
8.219.60.54,2053,2053,true,SIN,Asia Pacific,Singapore,74,5.45
47.243.42.219,2052,2052,false,HKG,Asia Pacific,Hong Kong,68,5.45
47.237.86.185,2082,2082,false,SIN,Asia Pacific,Singapore,44,5.45
8.219.179.34,2052,2052,false,SIN,Asia Pacific,Singapore,4,5.45
47.236.121.23,8443,8443,true,SIN,Asia Pacific,Singapore,65,5.45
47.236.87.246,80,80,false,SIN,Asia Pacific,Singapore,16,5.44
47.236.172.95,80,80,false,SIN,Asia Pacific,Singapore,11,5.44
8.219.6.157,2087,2087,true,SIN,Asia Pacific,Singapore,124,5.44
8.210.250.120,2083,2083,true,HKG,Asia Pacific,Hong Kong,41,5.44
47.245.102.52,2052,2052,false,SIN,Asia Pacific,Singapore,10,5.44
47.236.83.239,2082,2082,false,SIN,Asia Pacific,Singapore,14,5.43
47.243.173.187,2095,2095,false,HKG,Asia Pacific,Hong Kong,34,5.43
8.218.22.210,2082,2082,false,HKG,Asia Pacific,Hong Kong,44,5.43
47.245.102.52,2086,2086,false,SIN,Asia Pacific,Singapore,12,5.43
8.219.179.34,8443,8443,true,SIN,Asia Pacific,Singapore,24,5.42
8.219.229.190,2087,2087,true,SIN,Asia Pacific,Singapore,94,5.42
8.222.208.83,2083,2083,true,SIN,Asia Pacific,Singapore,57,5.42
8.222.211.16,2095,2095,false,SIN,Asia Pacific,Singapore,5,5.42
47.242.176.237,8080,8080,false,HKG,Asia Pacific,Hong Kong,42,5.42
8.219.1.92,8080,8080,false,SIN,Asia Pacific,Singapore,40,5.42
47.236.5.223,2087,2087,true,SIN,Asia Pacific,Singapore,128,5.42
8.219.213.112,2053,2053,true,SIN,Asia Pacific,Singapore,176,5.42
47.237.0.31,8880,8880,false,SIN,Asia Pacific,Singapore,12,5.41
47.245.84.124,80,80,false,SIN,Asia Pacific,Singapore,38,5.41
8.222.224.17,8443,8443,true,SIN,Asia Pacific,Singapore,96,5.41
47.236.7.106,443,443,true,SIN,Asia Pacific,Singapore,84,5.41
8.219.4.122,2082,2082,false,SIN,Asia Pacific,Singapore,14,5.41
47.243.90.180,8880,8880,false,HKG,Asia Pacific,Hong Kong,38,5.41
8.222.193.208,8443,8443,true,SIN,Asia Pacific,Singapore,42,5.41
47.245.105.224,8880,8880,false,SIN,Asia Pacific,Singapore,15,5.41
8.218.22.210,2083,2083,true,HKG,Asia Pacific,Hong Kong,74,5.41
47.243.42.219,8443,8443,true,HKG,Asia Pacific,Hong Kong,54,5.40
47.237.94.140,2086,2086,false,SIN,Asia Pacific,Singapore,31,5.40
47.236.75.113,2052,2052,false,SIN,Asia Pacific,Singapore,20,5.40
8.222.211.16,2053,2053,true,SIN,Asia Pacific,Singapore,56,5.40
8.222.221.109,8880,8880,false,SIN,Asia Pacific,Singapore,4,5.40
8.210.146.108,80,80,false,HKG,Asia Pacific,Hong Kong,46,5.39
47.243.139.85,2087,2087,true,HKG,Asia Pacific,Hong Kong,61,5.39
47.243.161.235,2052,2052,false,HKG,Asia Pacific,Hong Kong,41,5.39
47.245.114.163,80,80,false,SIN,Asia Pacific,Singapore,10,5.39
8.219.195.47,443,443,true,SIN,Asia Pacific,Singapore,141,5.39
8.219.111.175,443,443,true,SIN,Asia Pacific,Singapore,132,5.39
8.222.162.45,2053,2053,true,SIN,Asia Pacific,Singapore,65,5.38
47.245.114.163,2053,2053,true,SIN,Asia Pacific,Singapore,68,5.38
47.254.143.151,443,443,true,FRA,Europe,Frankfurt,250,5.38
47.242.36.78,2083,2083,true,HKG,Asia Pacific,Hong Kong,41,5.38
47.236.253.41,8880,8880,false,SIN,Asia Pacific,Singapore,16,5.38
8.218.204.128,80,80,false,HKG,Asia Pacific,Hong Kong,35,5.38
8.217.49.34,2052,2052,false,HKG,Asia Pacific,Hong Kong,39,5.37
8.219.196.24,2087,2087,true,SIN,Asia Pacific,Singapore,105,5.37
47.236.87.206,8080,8080,false,SIN,Asia Pacific,Singapore,32,5.37
8.219.6.150,2053,2053,true,SIN,Asia Pacific,Singapore,46,5.37
8.222.254.91,2082,2082,false,SIN,Asia Pacific,Singapore,5,5.37
47.238.6.102,2083,2083,true,HKG,Asia Pacific,Hong Kong,33,5.37
47.237.14.220,2082,2082,false,SIN,Asia Pacific,Singapore,20,5.37
47.236.168.17,2052,2052,false,SIN,Asia Pacific,Singapore,10,5.36
8.218.181.189,2082,2082,false,HKG,Asia Pacific,Hong Kong,48,5.36
47.242.202.230,8080,8080,false,HKG,Asia Pacific,Hong Kong,36,5.36
8.222.214.13,2082,2082,false,SIN,Asia Pacific,Singapore,4,5.36
47.243.107.148,2083,2083,true,HKG,Asia Pacific,Hong Kong,52,5.36
8.217.164.10,2053,2053,true,HKG,Asia Pacific,Hong Kong,74,5.36
47.242.174.27,2083,2083,true,HKG,Asia Pacific,Hong Kong,75,5.36
47.236.5.223,2087,2087,true,SIN,Asia Pacific,Singapore,211,5.35
47.237.81.112,2086,2086,false,SIN,Asia Pacific,Singapore,38,5.35
8.218.174.118,2082,2082,false,HKG,Asia Pacific,Hong Kong,43,5.35
8.219.40.255,8880,8880,false,SIN,Asia Pacific,Singapore,21,5.35
8.222.128.131,8443,8443,true,SIN,Asia Pacific,Singapore,25,5.35
47.237.100.206,2096,2096,true,SIN,Asia Pacific,Singapore,83,5.34
47.242.176.237,80,80,false,HKG,Asia Pacific,Hong Kong,65,5.34
47.236.97.90,2082,2082,false,SIN,Asia Pacific,Singapore,16,5.34
8.222.150.197,8880,8880,false,SIN,Asia Pacific,Singapore,15,5.34
47.236.97.90,2095,2095,false,SIN,Asia Pacific,Singapore,19,5.34
8.222.221.90,443,443,true,SIN,Asia Pacific,Singapore,75,5.34
47.242.171.94,2086,2086,false,HKG,Asia Pacific,Hong Kong,45,5.34
8.219.126.3,2082,2082,false,SIN,Asia Pacific,Singapore,17,5.34
47.243.183.127,8880,8880,false,HKG,Asia Pacific,Hong Kong,51,5.33
8.219.6.157,2087,2087,true,SIN,Asia Pacific,Singapore,116,5.33
47.236.7.106,8080,8080,false,SIN,Asia Pacific,Singapore,57,5.33
8.222.144.117,2082,2082,false,SIN,Asia Pacific,Singapore,3,5.33
47.237.0.31,2095,2095,false,SIN,Asia Pacific,Singapore,20,5.33
8.219.102.252,2087,2087,true,SIN,Asia Pacific,Singapore,92,5.32
47.236.202.91,2087,2087,true,SIN,Asia Pacific,Singapore,50,5.32
47.237.81.112,2087,2087,true,SIN,Asia Pacific,Singapore,92,5.32
